1	0.6971375807940905	0.10269314472252448
2	0.7349953831948292	0.18591033388110367
3	0.7451523545706371	0.18525008376740076
4	0.7562326869806094	0.22785622942449146
5	0.7571560480147738	0.2415336018743289
6	0.7710064635272391	0.2949070800032152
7	0.76269621421976	0.2755323712964345
8	0.7682363804247461	0.33322247508956937
9	0.7691597414589104	0.324313938686525
10	0.7682363804247461	0.36012917863069993
11	0.7728531855955678	0.35524508659693566
12	0.7663896583564174	0.3538327971422194
13	0.7599261311172668	0.36980495737236063
14	0.7590027700831025	0.43498208499205554
15	0.7710064635272391	0.4880459474948413
16	0.7691597414589104	0.46558442911096165
17	0.765466297322253	0.4717947572616891
18	0.7700831024930748	0.4815767196184377
19	0.7728531855955678	0.46603316710516907
20	0.7645429362880887	0.4477834081993758
21	0.7710064635272391	0.5042594714336729
22	0.7673130193905817	0.48380104778837546
23	0.7506925207756233	0.44509126855377046
24	0.775623268698061	0.5307393188574044
25	0.76269621421976	0.49940103174517236
26	0.7590027700831025	0.4922132554569486
27	0.7590027700831025	0.46246584292919213
28	0.765466297322253	0.4800189323348594
29	0.7700831024930748	0.5201483331138564
30	0.7617728531855956	0.47394799717552727
31	0.7516158818097877	0.5199526544014839
32	0.7636195752539243	0.4775631326169538
33	0.7663896583564174	0.4850459026560799
34	0.7719298245614035	0.4945892263139938
35	0.7608494921514312	0.5020872084222079
