1	0.13970182219768085	0.03064437984496124	-1	-1
2	0.13970182219768085	0.03064437984496124	-1	-1
3	0.13970182219768085	0.03064437984496124	-1	-1
4	0.13970182219768085	0.03064437984496124	-1	-1
5	0.13970182219768085	0.03064437984496124	-1	-1
6	0.13970182219768085	0.03064437984496124	-1	-1
7	0.13970182219768085	0.03064437984496124	-1	-1
8	0.13970182219768085	0.03064437984496124	-1	-1
9	0.13970182219768085	0.03064437984496124	-1	-1
10	0.13970182219768085	0.03064437984496124	-1	-1
11	0.13970182219768085	0.03064437984496124	-1	-1
12	0.13970182219768085	0.03064437984496124	-1	-1
