1	0.6267255659856433	0.26930565357439407	0.6242038216560509	0.4276799505715168
2	0.6940916620651574	0.39524661498506064	0.5859872611464968	0.45928045355799285
3	0.7222528989508559	0.4727159735120708	0.6305732484076433	0.40249343832021
4	0.7233572611816675	0.4992101824700693	0.5987261146496815	0.43778775649406015
5	0.7310877967973495	0.577499735465456	0.6369426751592356	0.5007531380753137
6	0.737161789066814	0.5621034203196131	0.6178343949044586	0.4967948717948717
7	0.748205411374931	0.6171555875707955	0.6369426751592356	0.4813075986784907
8	0.7498619547211486	0.6203716659638399	0.554140127388535	0.4967948717948718
9	0.7564881281060187	0.6327984055281966	0.6050955414012739	0.48833052985702274
10	0.7509663169519603	0.6257475678278568	0.5605095541401274	0.4661706006997487
11	0.7636664826062949	0.6369549661946847	0.5668789808917197	0.48375241779497097
12	0.748205411374931	0.6224620529134577	0.5159235668789809	0.5157467532467532
13	0.74434014356709	0.6123399324069366	0.5859872611464968	0.5630111762942663
14	0.74434014356709	0.623017593250646	0.5923566878980892	0.5353311135775064
15	0.7553837658752071	0.6390008406375416	0.5987261146496815	0.5402314879375262
16	0.7542794036443954	0.6342832242365593	0.6560509554140127	0.5611801242236025
17	0.7537272225289895	0.6267065053696049	0.5859872611464968	0.5804727646454265
18	0.7471010491441192	0.6105817183611719	0.5796178343949044	0.5455263157894736
19	0.7465488680287135	0.611043765827484	0.6178343949044586	0.5765911542610571
20	0.7454445057979017	0.6238282174823799	0.6178343949044586	0.5444874274661509
21	0.7487575924903368	0.6176980797312792	0.5923566878980892	0.5141199226305608
22	0.7476532302595251	0.6195118728710314	0.535031847133758	0.48255000225743827
23	0.7349530646051905	0.5920819800923689	0.5477707006369427	0.5471092512087108
24	0.7421314191054665	0.6073601401489743	0.5987261146496815	0.535306553911205
25	0.737161789066814	0.6210585647167786	0.6496815286624203	0.5563832519907526
26	0.7355052457205964	0.6107549612191515	0.5668789808917197	0.5317543859649123
